,user_id,item_id,exposure_time,internet_environment,number_of_refreshes,exposure_position,whether_to_click,consumption_time,exposure_date,index
1612,1000346468,465763352,2021-07-05 14:33:36.612000+08:00,2,1,22,1,70,2021-07-05,1612
1613,1000346468,465532535,2021-07-05 14:33:36.612000+08:00,2,1,17,1,122,2021-07-05,1613
1614,1000346468,466189109,2021-07-05 14:33:36.612000+08:00,2,1,20,1,69,2021-07-05,1614
1615,1000346468,466341253,2021-07-05 23:19:43.701000+08:00,2,4,38,1,46,2021-07-05,1615
1616,1000346468,466022476,2021-07-05 23:05:29.290000+08:00,2,3,24,1,17,2021-07-05,1616
1617,1000346468,466267731,2021-07-05 23:05:29.290000+08:00,2,3,22,0,0,2021-07-05,1617
1618,1000346468,466374643,2021-07-05 23:19:43.701000+08:00,2,4,37,0,0,2021-07-05,1618
1619,1000346468,466166795,2021-07-05 23:04:51.494000+08:00,2,2,16,0,0,2021-07-05,1619
1620,1000346468,465851846,2021-07-05 23:04:51.494000+08:00,2,2,21,1,142,2021-07-05,1620
1621,1000346468,466318936,2021-07-05 23:04:51.494000+08:00,2,2,19,0,0,2021-07-05,1621
1622,1000346468,466324106,2021-07-05 23:04:51.494000+08:00,2,2,18,1,216,2021-07-05,1622
1623,1000346468,466327876,2021-07-05 23:19:43.701000+08:00,2,4,34,0,0,2021-07-05,1623
1624,1000346468,466441080,2021-07-05 23:05:29.290000+08:00,2,3,29,1,136,2021-07-05,1624
1625,1000346468,465897698,2021-07-05 23:05:29.290000+08:00,2,3,31,0,0,2021-07-05,1625
1626,1000346468,465902312,2021-07-05 23:25:06.257000+08:00,2,5,42,1,64,2021-07-05,1626
1627,1000346468,466312657,2021-07-05 23:05:29.290000+08:00,2,3,26,1,206,2021-07-05,1627
1628,1000346468,466198256,2021-07-05 23:03:04.386000+08:00,2,1,7,1,91,2021-07-05,1628
1629,1000346468,466441080,2021-07-05 23:05:29.290000+08:00,2,3,29,1,33,2021-07-05,1629
1630,1000346468,465965730,2021-07-05 23:04:51.494000+08:00,2,2,14,1,10,2021-07-05,1630
1631,1000346468,466315782,2021-07-05 23:19:43.701000+08:00,2,4,32,1,69,2021-07-05,1631
1632,1000346468,466330780,2021-07-05 23:05:29.290000+08:00,2,3,27,1,201,2021-07-05,1632
1633,1000346468,465523595,2021-07-02 23:11:52.764000+08:00,2,6,10,0,0,2021-07-02,1633
1634,1000346468,465490828,2021-07-02 23:12:00.786000+08:00,2,7,12,1,15,2021-07-02,1634
1635,1000346468,465103656,2021-07-02 23:02:27.121000+08:00,2,4,7,1,94,2021-07-02,1635
1636,1000346468,465355057,2021-07-02 23:21:18.259000+08:00,2,8,22,1,30,2021-07-02,1636
1637,1000346468,464935673,2021-07-02 23:21:18.259000+08:00,2,8,24,1,87,2021-07-02,1637
1638,1000346468,465356000,2021-07-02 23:11:52.764000+08:00,2,6,7,0,0,2021-07-02,1638
1639,1000346468,465426259,2021-07-02 23:23:44.548000+08:00,2,9,34,0,0,2021-07-02,1639
1640,1000346468,465348009,2021-07-02 23:04:16.031000+08:00,2,5,12,1,192,2021-07-02,1640
1641,1000346468,465320086,2021-07-02 23:21:18.259000+08:00,2,8,29,1,5,2021-07-02,1641
1642,1000346468,465189205,2021-07-02 23:21:18.259000+08:00,2,8,31,0,0,2021-07-02,1642
1643,1000346468,465329664,2021-07-02 22:57:24.705000+08:00,2,2,14,1,118,2021-07-02,1643
1644,1000346468,465497552,2021-07-02 23:02:27.121000+08:00,2,4,9,1,128,2021-07-02,1644
1645,1000346468,465423544,2021-07-02 23:21:18.259000+08:00,2,8,28,1,228,2021-07-02,1645
1646,1000346468,465448900,2021-07-02 23:23:44.548000+08:00,2,9,32,0,0,2021-07-02,1646
1647,1000346468,465180678,2021-07-02 22:57:24.705000+08:00,2,2,16,0,0,2021-07-02,1647
1648,1000346468,465230525,2021-07-02 22:57:24.705000+08:00,2,2,19,1,49,2021-07-02,1648
1649,1000346468,465401724,2021-07-02 23:11:52.764000+08:00,2,6,9,1,125,2021-07-02,1649
1650,1000346468,465367155,2021-07-02 23:12:00.786000+08:00,2,7,19,0,0,2021-07-02,1650
1651,1000346468,465447977,2021-07-02 23:12:00.786000+08:00,2,7,17,1,75,2021-07-02,1651
1652,1000346468,465068679,2021-07-02 23:12:00.786000+08:00,2,7,16,1,88,2021-07-02,1652
1653,1000346468,465407419,2021-07-02 23:12:00.786000+08:00,2,7,14,1,106,2021-07-02,1653
1659,1000346468,466111109,2021-07-05 13:00:13.886000+08:00,2,0,16,1,4,2021-07-05,1659
1660,1000346468,465920979,2021-07-05 13:00:13.886000+08:00,2,0,15,1,69,2021-07-05,1660
1661,1000346468,466156046,2021-07-05 13:00:13.886000+08:00,2,0,11,1,171,2021-07-05,1661
1662,1000346468,466152686,2021-07-05 13:05:27.107000+08:00,2,1,17,0,0,2021-07-05,1662
1663,1000346468,466022076,2021-07-05 13:00:13.886000+08:00,2,0,12,1,105,2021-07-05,1663
1664,1000346468,466113533,2021-07-05 13:05:27.107000+08:00,2,1,15,1,292,2021-07-05,1664
1665,1000346468,463016066,2021-06-27 12:58:13.236000+08:00,2,0,16,0,0,2021-06-27,1665
1666,1000346468,463564475,2021-06-27 12:58:13.236000+08:00,2,0,11,1,212,2021-06-27,1666
1667,1000346468,463575580,2021-06-27 12:58:13.236000+08:00,2,0,12,0,0,2021-06-27,1667
1668,1000346468,463602817,2021-06-27 12:58:13.236000+08:00,2,0,13,0,0,2021-06-27,1668
1669,1000346468,463569822,2021-06-27 13:04:48.861000+08:00,2,1,17,0,0,2021-06-27,1669
1670,1000346468,466191920,2021-07-05 17:36:10.665000+08:00,2,2,32,1,43,2021-07-05,1670
1671,1000346468,466276161,2021-07-05 17:36:10.665000+08:00,2,2,30,1,118,2021-07-05,1671
1672,1000346468,466212108,2021-07-05 17:31:37.661000+08:00,2,0,16,1,28,2021-07-05,1672
1673,1000346468,466161405,2021-07-05 17:32:13.794000+08:00,2,1,22,0,0,2021-07-05,1673
1674,1000346468,466266936,2021-07-05 17:36:10.665000+08:00,2,2,29,0,0,2021-07-05,1674
1675,1000346468,465827841,2021-07-05 17:41:14.339000+08:00,2,3,42,0,0,2021-07-05,1675
1676,1000346468,465815302,2021-07-05 17:41:14.628000+08:00,2,3,41,0,0,2021-07-05,1676
1677,1000346468,465540251,2021-07-05 17:41:14.339000+08:00,2,3,39,1,30,2021-07-05,1677
1678,1000346468,466122617,2021-07-05 17:36:10.665000+08:00,2,2,27,1,92,2021-07-05,1678
1679,1000346468,465540251,2021-07-05 17:41:14.628000+08:00,2,3,42,0,0,2021-07-05,1679
1680,1000346468,466242085,2021-07-05 17:36:10.665000+08:00,2,2,34,1,54,2021-07-05,1680
1681,1000346468,466106993,2021-07-05 17:41:14.628000+08:00,2,3,37,0,0,2021-07-05,1681
1682,1000346468,466106993,2021-07-05 17:41:14.339000+08:00,2,3,37,0,0,2021-07-05,1682
1683,1000346468,466067878,2021-07-05 17:41:14.628000+08:00,2,3,39,1,39,2021-07-05,1683
1684,1000346468,466006556,2021-07-05 17:36:10.665000+08:00,2,2,25,0,0,2021-07-05,1684
1685,1000346468,466224350,2021-07-05 17:41:14.339000+08:00,2,3,35,1,26,2021-07-05,1685
1686,1000346468,466225218,2021-07-05 17:32:13.794000+08:00,2,1,17,1,22,2021-07-05,1686
1687,1000346468,466152856,2021-07-05 17:32:13.794000+08:00,2,1,19,1,82,2021-07-05,1687
1688,1000346468,465815302,2021-07-05 17:41:14.339000+08:00,2,3,41,0,0,2021-07-05,1688
1689,1000346468,466224350,2021-07-05 17:41:14.628000+08:00,2,3,35,0,0,2021-07-05,1689
1690,1000346468,465559110,2021-07-05 17:31:37.661000+08:00,2,0,14,0,0,2021-07-05,1690
1691,1000346468,466333951,2021-07-05 17:32:13.794000+08:00,2,1,21,1,47,2021-07-05,1691
1692,1000346468,465896707,2021-07-05 17:41:14.628000+08:00,2,3,44,0,0,2021-07-05,1692
1711,1000346468,462090223,2021-06-25 21:54:53.223000+08:00,2,11,12,1,274,2021-06-25,1711
1712,1000346468,462784924,2021-06-25 21:54:23.908000+08:00,2,10,3,0,0,2021-06-25,1712
1713,1000346468,462651075,2021-06-25 21:42:43.477000+08:00,2,7,18,0,0,2021-06-25,1713
1714,1000346468,462372471,2021-06-25 21:42:43.477000+08:00,2,7,16,1,133,2021-06-25,1714
1715,1000346468,462619476,2021-06-25 21:41:50.472000+08:00,2,6,10,1,32,2021-06-25,1715
1716,1000346468,462544738,2021-06-25 21:41:50.472000+08:00,2,6,9,0,0,2021-06-25,1716
1717,1000346468,462773602,2021-06-25 21:54:53.223000+08:00,2,11,14,0,0,2021-06-25,1717
1718,1000346468,463127525,2021-06-25 21:41:50.472000+08:00,2,6,7,1,38,2021-06-25,1718
1719,1000346468,463009765,2021-06-25 21:41:50.472000+08:00,2,6,5,0,0,2021-06-25,1719
1720,1000346468,463125090,2021-06-25 21:42:43.477000+08:00,2,7,14,1,106,2021-06-25,1720
1721,1000346468,462801307,2021-06-25 21:53:06.064000+08:00,2,8,7,1,37,2021-06-25,1721
1722,1000346468,463160032,2021-06-25 21:54:23.908000+08:00,2,10,10,1,9,2021-06-25,1722
1723,1000346468,462553219,2021-06-25 21:53:58.840000+08:00,2,9,12,0,0,2021-06-25,1723
1724,1000346468,462286960,2021-06-25 21:53:06.064000+08:00,2,8,9,0,0,2021-06-25,1724
1725,1000346468,463001974,2021-06-25 21:53:06.064000+08:00,2,8,10,1,1,2021-06-25,1725
1726,1000346468,462846323,2021-06-25 21:54:23.908000+08:00,2,10,11,1,27,2021-06-25,1726
1727,1000346468,462103758,2021-06-25 21:42:43.477000+08:00,2,7,12,1,310,2021-06-25,1727
1728,1000346468,466199548,2021-07-05 14:43:24.351000+08:00,2,2,25,1,273,2021-07-05,1728
1729,1000346468,462712911,2021-06-26 23:11:54.022000+08:00,2,2,29,1,89,2021-06-26,1729
1730,1000346468,463472453,2021-06-26 23:02:34.547000+08:00,2,1,19,1,278,2021-06-26,1730
1731,1000346468,463392377,2021-06-26 23:02:34.547000+08:00,2,1,22,1,16,2021-06-26,1731
1732,1000346468,463403860,2021-06-26 23:02:34.547000+08:00,2,1,17,1,129,2021-06-26,1732
1733,1000346468,463379334,2021-06-26 22:58:00.653000+08:00,2,0,16,1,4,2021-06-26,1733
1734,1000346468,463558644,2021-06-26 23:11:54.022000+08:00,2,2,30,0,0,2021-06-26,1734
1735,1000346468,463287797,2021-06-26 22:58:00.653000+08:00,2,0,15,0,0,2021-06-26,1735
1736,1000346468,463287377,2021-06-26 22:58:00.653000+08:00,2,0,13,0,0,2021-06-26,1736
1737,1000346468,463310390,2021-06-26 23:11:54.022000+08:00,2,2,32,0,0,2021-06-26,1737
1738,1000346468,463468658,2021-06-26 23:11:54.022000+08:00,2,2,25,0,0,2021-06-26,1738
1739,1000346468,463334878,2021-06-26 23:11:54.022000+08:00,2,2,27,1,17,2021-06-26,1739
1740,1000346468,463544379,2021-06-26 22:58:00.653000+08:00,2,0,12,1,53,2021-06-26,1740
1741,1000346468,463444691,2021-06-26 23:02:34.547000+08:00,2,1,21,0,0,2021-06-26,1741
1742,1000346468,464820853,2021-07-01 22:12:20.311000+08:00,2,24,14,0,0,2021-07-01,1742
1743,1000346468,464279258,2021-07-01 22:12:20.311000+08:00,2,24,21,0,0,2021-07-01,1743
1744,1000346468,464669925,2021-07-01 22:12:19.329000+08:00,2,23,7,1,212,2021-07-01,1744
1745,1000346468,464285588,2021-07-01 22:12:20.311000+08:00,2,24,19,0,0,2021-07-01,1745
1746,1000346468,464880351,2021-07-01 22:12:19.329000+08:00,2,23,9,1,144,2021-07-01,1746
1747,1000346468,465021764,2021-07-01 22:12:20.311000+08:00,2,24,12,1,124,2021-07-01,1747
1748,1000346468,465231759,2021-07-01 22:21:08.514000+08:00,2,25,24,0,0,2021-07-01,1748
1749,1000346468,465230784,2021-07-01 22:12:20.311000+08:00,2,24,16,0,0,2021-07-01,1749
1750,1000346468,465121777,2021-07-01 22:21:08.514000+08:00,2,25,22,0,0,2021-07-01,1750
1751,1000346468,464478059,2021-07-01 22:21:08.514000+08:00,2,25,26,0,0,2021-07-01,1751
1752,1000346468,465056506,2021-07-01 22:12:20.311000+08:00,2,24,18,1,205,2021-07-01,1752
1753,1000346468,464249040,2021-07-01 20:37:23.498000+08:00,2,14,76,0,0,2021-07-01,1753
1754,1000346468,465015712,2021-07-01 20:37:23.498000+08:00,2,14,74,0,0,2021-07-01,1754
1755,1000346468,464846036,2021-07-01 20:36:38.757000+08:00,2,13,62,1,11,2021-07-01,1755
1756,1000346468,465148137,2021-07-01 20:27:01.388000+08:00,2,10,41,0,0,2021-07-01,1756
1757,1000346468,465008963,2021-07-01 20:27:01.388000+08:00,2,10,32,0,0,2021-07-01,1757
1758,1000346468,465155579,2021-07-01 20:37:23.498000+08:00,2,14,78,0,0,2021-07-01,1758
1759,1000346468,465143593,2021-07-01 20:09:09.956000+08:00,2,7,10,0,0,2021-07-01,1759
1760,1000346468,465157748,2021-07-01 20:37:23.498000+08:00,2,14,72,0,0,2021-07-01,1760
1761,1000346468,464871051,2021-07-01 20:09:20.425000+08:00,2,8,12,0,0,2021-07-01,1761
1762,1000346468,464896558,2021-07-01 20:38:48.016000+08:00,2,16,99,0,0,2021-07-01,1762
1763,1000346468,464363905,2021-07-01 20:09:20.425000+08:00,2,8,14,1,63,2021-07-01,1763
1764,1000346468,465061400,2021-07-01 20:36:38.757000+08:00,2,13,69,0,0,2021-07-01,1764
1765,1000346468,464668666,2021-07-01 20:38:48.016000+08:00,2,16,98,0,0,2021-07-01,1765
1766,1000346468,465164001,2021-07-01 20:36:38.757000+08:00,2,13,68,0,0,2021-07-01,1766
1767,1000346468,464975891,2021-07-01 20:36:38.757000+08:00,2,13,67,0,0,2021-07-01,1767
1768,1000346468,464998539,2021-07-01 20:09:20.425000+08:00,2,8,16,0,0,2021-07-01,1768
1769,1000346468,465082231,2021-07-01 20:09:20.425000+08:00,2,8,18,0,0,2021-07-01,1769
1770,1000346468,464784633,2021-07-01 20:27:01.388000+08:00,2,10,38,0,0,2021-07-01,1770
1771,1000346468,464671027,2021-07-01 20:09:20.425000+08:00,2,8,19,0,0,2021-07-01,1771
1772,1000346468,464942014,2021-07-01 20:35:17.163000+08:00,2,11,42,0,0,2021-07-01,1772
1773,1000346468,465018073,2021-07-01 20:38:48.016000+08:00,2,16,97,0,0,2021-07-01,1773
1774,1000346468,465034115,2021-07-01 20:37:23.498000+08:00,2,14,81,0,0,2021-07-01,1774
1775,1000346468,464687570,2021-07-01 20:35:17.163000+08:00,2,11,44,0,0,2021-07-01,1775
1776,1000346468,465019764,2021-07-01 20:38:10.105000+08:00,2,15,82,0,0,2021-07-01,1776
1777,1000346468,465124302,2021-07-01 20:38:48.016000+08:00,2,16,94,0,0,2021-07-01,1777
1778,1000346468,464363740,2021-07-01 20:38:48.016000+08:00,2,16,92,0,0,2021-07-01,1778
1779,1000346468,464835306,2021-07-01 20:11:16.880000+08:00,2,9,28,1,102,2021-07-01,1779
1780,1000346468,464721087,2021-07-01 20:38:10.105000+08:00,2,15,84,0,0,2021-07-01,1780
1781,1000346468,464830131,2021-07-01 20:38:10.105000+08:00,2,15,87,0,0,2021-07-01,1781
1782,1000346468,465015004,2021-07-01 20:11:16.880000+08:00,2,9,22,0,0,2021-07-01,1782
1783,1000346468,465077522,2021-07-01 20:38:10.105000+08:00,2,15,91,0,0,2021-07-01,1783
1784,1000346468,465009889,2021-07-01 20:35:17.163000+08:00,2,11,47,0,0,2021-07-01,1784
1785,1000346468,465019606,2021-07-01 20:11:16.880000+08:00,2,9,24,0,0,2021-07-01,1785
1786,1000346468,464803100,2021-07-01 20:27:01.388000+08:00,2,10,34,0,0,2021-07-01,1786
1787,1000346468,465016665,2021-07-01 20:27:01.388000+08:00,2,10,37,0,0,2021-07-01,1787
1788,1000346468,465163052,2021-07-01 20:35:17.163000+08:00,2,11,48,0,0,2021-07-01,1788
1789,1000346468,464655328,2021-07-01 20:38:10.105000+08:00,2,15,89,0,0,2021-07-01,1789
1790,1000346468,464379518,2021-07-01 20:11:16.880000+08:00,2,9,29,1,149,2021-07-01,1790
1791,1000346468,464851212,2021-07-01 20:37:23.498000+08:00,2,14,77,0,0,2021-07-01,1791
1792,1000346468,464826525,2021-07-01 20:36:01.175000+08:00,2,12,61,1,4,2021-07-01,1792
1793,1000346468,465159929,2021-07-01 20:36:01.175000+08:00,2,12,59,0,0,2021-07-01,1793
1794,1000346468,465056321,2021-07-01 20:36:01.175000+08:00,2,12,58,0,0,2021-07-01,1794
1795,1000346468,465129830,2021-07-01 20:36:01.175000+08:00,2,12,57,0,0,2021-07-01,1795
1796,1000346468,465072746,2021-07-01 20:36:01.175000+08:00,2,12,54,0,0,2021-07-01,1796
1797,1000346468,465083308,2021-07-01 20:36:01.175000+08:00,2,12,52,0,0,2021-07-01,1797
1798,1000346468,464768055,2021-07-01 20:35:17.163000+08:00,2,11,51,0,0,2021-07-01,1798
1799,1000346468,464835306,2021-07-01 20:11:16.880000+08:00,2,9,28,0,0,2021-07-01,1799
1800,1000346468,464851736,2021-07-01 20:36:38.757000+08:00,2,13,64,0,0,2021-07-01,1800
1801,1000346468,464903304,2021-07-01 20:38:10.105000+08:00,2,15,88,0,0,2021-07-01,1801
1802,1000346468,464402118,2021-07-01 11:37:31.915000+08:00,2,1,20,1,67,2021-07-01,1802
1803,1000346468,465019728,2021-07-01 11:37:31.915000+08:00,2,1,19,0,0,2021-07-01,1803
1804,1000346468,464708867,2021-07-01 11:40:15.449000+08:00,2,2,27,0,0,2021-07-01,1804
1805,1000346468,464806592,2021-07-01 11:37:13.725000+08:00,2,0,16,1,52,2021-07-01,1805
1806,1000346468,464152619,2021-07-01 11:37:31.915000+08:00,2,1,24,1,99,2021-07-01,1806
1807,1000346468,463959744,2021-06-28 19:12:06.864000+08:00,2,3,11,1,50,2021-06-28,1807
1808,1000346468,463576895,2021-06-28 19:17:03.802000+08:00,2,5,24,0,0,2021-06-28,1808
1809,1000346468,463835930,2021-06-28 19:12:06.864000+08:00,2,3,9,0,0,2021-06-28,1809
1810,1000346468,463271862,2021-06-28 19:12:14.059000+08:00,2,4,16,0,0,2021-06-28,1810
1811,1000346468,463945847,2021-06-28 19:12:14.059000+08:00,2,4,21,1,158,2021-06-28,1811
1812,1000346468,463970693,2021-06-28 19:12:14.059000+08:00,2,4,14,1,32,2021-06-28,1812
1813,1000346468,463950464,2021-06-28 19:17:03.802000+08:00,2,5,22,1,163,2021-06-28,1813
1814,1000346468,463785313,2021-06-28 19:12:14.059000+08:00,2,4,12,0,0,2021-06-28,1814
1815,1000346468,464005525,2021-06-28 19:12:14.059000+08:00,2,4,18,1,82,2021-06-28,1815
1816,1000346468,463973218,2021-06-28 19:12:14.059000+08:00,2,4,17,1,99,2021-06-28,1816
1837,1000346468,466090242,2021-07-05 11:39:48.067000+08:00,2,2,25,1,107,2021-07-05,1837
1838,1000346468,465552680,2021-07-05 11:39:48.067000+08:00,2,2,27,1,103,2021-07-05,1838
1839,1000346468,465859583,2021-07-05 11:36:35.861000+08:00,2,0,12,1,30,2021-07-05,1839
1840,1000346468,466100086,2021-07-05 11:36:35.861000+08:00,2,0,14,1,89,2021-07-05,1840
1841,1000346468,466139539,2021-07-05 11:36:35.861000+08:00,2,0,15,0,0,2021-07-05,1841
1842,1000346468,466066979,2021-07-05 11:37:37.741000+08:00,2,1,15,0,0,2021-07-05,1842
1843,1000346468,466083149,2021-07-05 11:37:37.741000+08:00,2,1,17,0,0,2021-07-05,1843
1844,1000346468,465980337,2021-07-05 11:37:37.741000+08:00,2,1,19,0,0,2021-07-05,1844
1845,1000346468,465821267,2021-07-05 11:37:37.741000+08:00,2,1,21,0,0,2021-07-05,1845
1846,1000346468,466152128,2021-07-05 11:37:37.741000+08:00,2,1,22,1,126,2021-07-05,1846
1854,1000346468,464942496,2021-07-03 17:44:09.872000+08:00,2,17,37,1,94,2021-07-03,1854
1855,1000346468,465451247,2021-07-03 17:42:11.869000+08:00,2,15,14,0,0,2021-07-03,1855
1856,1000346468,465548420,2021-07-03 17:44:24.401000+08:00,2,18,49,0,0,2021-07-03,1856
1857,1000346468,465336647,2021-07-03 17:42:30.404000+08:00,2,16,24,0,0,2021-07-03,1857
1858,1000346468,465445869,2021-07-03 17:42:30.404000+08:00,2,16,26,0,0,2021-07-03,1858
1859,1000346468,465575254,2021-07-03 17:42:04.507000+08:00,2,14,9,0,0,2021-07-03,1859
1860,1000346468,465511895,2021-07-03 17:44:09.872000+08:00,2,17,38,0,0,2021-07-03,1860
1861,1000346468,465726947,2021-07-03 17:44:09.872000+08:00,2,17,39,0,0,2021-07-03,1861
1862,1000346468,465262702,2021-07-03 17:44:24.401000+08:00,2,18,48,0,0,2021-07-03,1862
1863,1000346468,465708291,2021-07-03 17:42:30.404000+08:00,2,16,22,0,0,2021-07-03,1863
1864,1000346468,465750594,2021-07-03 17:44:24.401000+08:00,2,18,51,0,0,2021-07-03,1864
1865,1000346468,465197736,2021-07-03 17:42:30.404000+08:00,2,16,31,0,0,2021-07-03,1865
1866,1000346468,465283849,2021-07-03 17:44:24.401000+08:00,2,18,42,0,0,2021-07-03,1866
1867,1000346468,465505485,2021-07-03 17:42:04.507000+08:00,2,14,7,0,0,2021-07-03,1867
1868,1000346468,465802358,2021-07-03 17:44:24.401000+08:00,2,18,44,0,0,2021-07-03,1868
1869,1000346468,465702918,2021-07-03 17:44:09.872000+08:00,2,17,34,0,0,2021-07-03,1869
1870,1000346468,465465517,2021-07-03 17:44:09.872000+08:00,2,17,32,0,0,2021-07-03,1870
1871,1000346468,465567968,2021-07-03 17:42:30.404000+08:00,2,16,29,0,0,2021-07-03,1871
1872,1000346468,465110480,2021-07-03 17:42:11.869000+08:00,2,15,18,0,0,2021-07-03,1872
1873,1000346468,465428472,2021-07-03 17:42:11.869000+08:00,2,15,12,0,0,2021-07-03,1873
1874,1000346468,465690151,2021-07-03 17:42:11.869000+08:00,2,15,19,1,61,2021-07-03,1874
1875,1000346468,465390622,2021-07-03 17:42:04.507000+08:00,2,14,10,0,0,2021-07-03,1875
1876,1000346468,465431410,2021-07-03 17:42:11.869000+08:00,2,15,21,0,0,2021-07-03,1876
1877,1000346468,465279208,2021-07-03 17:42:30.404000+08:00,2,16,27,0,0,2021-07-03,1877
1878,1000346468,465212274,2021-07-03 17:46:15.195000+08:00,2,19,52,0,0,2021-07-03,1878
1879,1000346468,464922276,2021-07-03 17:46:15.195000+08:00,2,19,54,1,30,2021-07-03,1879
1880,1000346468,465525875,2021-07-03 12:36:31.663000+08:00,2,1,21,0,0,2021-07-03,1880
1881,1000346468,465583089,2021-07-03 12:33:26.717000+08:00,2,0,12,1,130,2021-07-03,1881
1882,1000346468,465474339,2021-07-03 12:36:31.663000+08:00,2,1,19,0,0,2021-07-03,1882
1883,1000346468,465596420,2021-07-03 12:33:26.717000+08:00,2,0,14,1,112,2021-07-03,1883
1884,1000346468,465570848,2021-07-03 12:33:26.717000+08:00,2,0,15,1,206,2021-07-03,1884
1885,1000346468,465681997,2021-07-03 12:36:31.663000+08:00,2,1,22,1,100,2021-07-03,1885
1886,1000346468,465442706,2021-07-03 12:36:31.663000+08:00,2,1,17,1,157,2021-07-03,1886
1887,1000346468,465876594,2021-07-04 15:44:58.965000+08:00,2,15,54,0,0,2021-07-04,1887
1888,1000346468,465842800,2021-07-04 15:41:53.671000+08:00,2,14,49,0,0,2021-07-04,1888
1889,1000346468,465228559,2021-07-04 15:44:58.965000+08:00,2,15,59,0,0,2021-07-04,1889
1890,1000346468,465595287,2021-07-04 15:41:53.671000+08:00,2,14,44,0,0,2021-07-04,1890
1891,1000346468,465825324,2021-07-04 15:41:53.671000+08:00,2,14,48,1,29,2021-07-04,1891
1892,1000346468,465793733,2021-07-04 15:44:58.965000+08:00,2,15,52,0,0,2021-07-04,1892
1893,1000346468,465920801,2021-07-04 15:41:53.671000+08:00,2,14,42,1,22,2021-07-04,1893
1894,1000346468,465745005,2021-07-04 15:44:58.965000+08:00,2,15,61,1,50,2021-07-04,1894
1895,1000346468,466022990,2021-07-04 15:44:58.965000+08:00,2,15,57,1,28,2021-07-04,1895
1896,1000346468,463783691,2021-06-28 13:03:49.155000+08:00,2,0,11,1,84,2021-06-28,1896
1897,1000346468,463938265,2021-06-28 13:03:49.155000+08:00,2,0,10,1,140,2021-06-28,1897
1898,1000346468,463584988,2021-06-28 13:03:49.155000+08:00,2,0,13,1,58,2021-06-28,1898
1899,1000346468,463854187,2021-06-28 13:03:49.155000+08:00,2,0,12,1,48,2021-06-28,1899
1900,1000346468,463710327,2021-06-28 13:03:49.155000+08:00,2,0,9,1,9,2021-06-28,1900
1901,1000346468,464190880,2021-06-28 23:05:04.512000+08:00,2,2,34,1,68,2021-06-28,1901
1902,1000346468,464084171,2021-06-28 22:56:57.514000+08:00,2,1,21,0,0,2021-06-28,1902
1903,1000346468,463836208,2021-06-28 22:56:37.058000+08:00,2,0,13,0,0,2021-06-28,1903
1904,1000346468,464117355,2021-06-28 23:08:21.450000+08:00,2,4,42,0,0,2021-06-28,1904
1905,1000346468,463872067,2021-06-28 23:08:21.450000+08:00,2,4,41,1,26,2021-06-28,1905
1906,1000346468,463945482,2021-06-28 23:08:21.450000+08:00,2,4,37,1,57,2021-06-28,1906
1907,1000346468,463421021,2021-06-28 23:05:08.204000+08:00,2,3,27,1,60,2021-06-28,1907
1908,1000346468,463459430,2021-06-28 23:05:08.204000+08:00,2,3,31,1,63,2021-06-28,1908
1909,1000346468,463739175,2021-06-28 23:05:08.204000+08:00,2,3,32,1,68,2021-06-28,1909
1910,1000346468,463747774,2021-06-28 23:05:04.512000+08:00,2,2,27,1,7,2021-06-28,1910
1911,1000346468,464206178,2021-06-28 23:05:04.512000+08:00,2,2,29,0,0,2021-06-28,1911
1912,1000346468,464027938,2021-06-28 22:56:57.514000+08:00,2,1,19,0,0,2021-06-28,1912
1913,1000346468,464100087,2021-06-28 22:56:57.514000+08:00,2,1,20,1,27,2021-06-28,1913
1914,1000346468,463967559,2021-06-28 23:08:21.450000+08:00,2,4,35,1,45,2021-06-28,1914
1915,1000346468,464031242,2021-06-28 23:05:04.512000+08:00,2,2,32,0,0,2021-06-28,1915
1916,1000346468,466073643,2021-07-04 23:04:19.787000+08:00,2,0,15,1,11,2021-07-04,1916
1917,1000346468,466021024,2021-07-04 23:04:19.787000+08:00,2,0,16,1,68,2021-07-04,1917
1918,1000346468,465456019,2021-07-04 23:18:38.623000+08:00,2,5,12,1,85,2021-07-04,1918
1919,1000346468,465564141,2021-07-04 23:18:38.623000+08:00,2,5,14,0,0,2021-07-04,1919
1920,1000346468,465582074,2021-07-04 23:18:38.623000+08:00,2,5,17,1,11,2021-07-04,1920
1921,1000346468,466002068,2021-07-04 23:18:38.623000+08:00,2,5,18,0,0,2021-07-04,1921
1922,1000346468,465826990,2021-07-04 23:18:38.623000+08:00,2,5,19,1,12,2021-07-04,1922
1923,1000346468,465827101,2021-07-04 23:09:08.878000+08:00,2,2,27,0,0,2021-07-04,1923
1924,1000346468,465971208,2021-07-04 23:09:08.878000+08:00,2,2,25,1,84,2021-07-04,1924
1925,1000346468,465632118,2021-07-04 23:09:08.878000+08:00,2,2,29,1,102,2021-07-04,1925
1926,1000346468,465611810,2021-07-04 23:09:08.878000+08:00,2,2,31,0,0,2021-07-04,1926
1927,1000346468,465446436,2021-07-04 23:09:08.878000+08:00,2,2,32,1,62,2021-07-04,1927
1928,1000346468,465870698,2021-07-04 23:09:08.878000+08:00,2,2,34,1,12,2021-07-04,1928
1929,1000346468,466033916,2021-07-04 23:04:48.622000+08:00,2,1,22,1,105,2021-07-04,1929
